type,cat,title,author,pub_date,tags,volume
영상,인문,"한국을 수호하는 버드나무, 유한양행",휴넷리더십센터,2024-07-01,#브랜드 관리#유한양행#히트의 탄생,
영상,경영,진짜 고객중심주의와 가짜 고객중심주의,박노성,2024-07-01,#브랜드 관리#고객 중심주의#RE: 마케팅하라!,
영상,인문,"한 걸음 멀리, 떨어져 바라보다",박병하,2024-07-01,#가우스#문제해결 접근법#수학 인문을 말하다,
영상,인문,"딥러닝, 인공지능 시대를 만들다",정재승,2024-07-01,#딥러닝#인공지능 #chat GPT혁명,
영상,경영,직원가치제안을 위해 보상투명성을 고려하라,김주수,2024-07-01,#인사/조직#직원경험#HR미래전략,
영상,경영,"빅데이터, 피상적 데이터의 함정에 빠지다",강양석,2024-07-01,#의사결정#심층적 데이터#DATA LITERACY,
영상,경영,"영업이익률 50%, 키엔스를 벤치마킹하라!",휴넷리더십센터,2024-07-01,#고객중심#운영관리#키엔스,
영상,생각,"AI시대, 인텔리전스를 넘어 익스텔리전스 하라!",김용학,2024-07-01,#정체성#인재상#혁신,
영상,경영,CEO의 보상체계는 어떻게 구축해야 할까?,김주수,2024-07-01,#인사/조직#보상전략#HR미래전략,
영상,경영,한국인의 개방성과 폐쇄성을 잡은 모순 경영,유건재,2024-07-01,#모순#전략#K-경영,
영상,경영,고객의 언어로 브랜딩하라,박희준,2024-07-01,#브랜드 스토리#혁신#플랫포노베이션,
영상,인문,"인공지능, 창의성에 도전하다",정재승,2024-07-01,#인공지능 #창의성#chat GPT혁명,
영상,인문,"여름철 무더위를 날려준 국민 간식, 삼강하드",휴넷리더십센터,2024-07-01,#브랜드 관리#아이스크림#히트의 탄생,
영상,경영,"대퇴사 시대, 직원의 목소리에 집중하라",김주수,2024-07-01,#인사/조직#몰입#HR미래전략,
영상,인문,"정지선, 도시의 양심을 말하다",임우진,2024-07-01,#도시 시스템#건축과 공간#보이지 않는 도시,
영상,경영,파키스탄 도로를 달리며 경영리스크를 헤아리다,최기의,2024-07-01,#리스크 관리#경영지혜#전략,
영상,인문,"아직도 이뤄지지 않은 통일의 염원, 삼천리 자전거",휴넷리더십센터,2024-07-01,#브랜드 관리#삼천리 자전거#히트의 탄생,
영상,인문,"Chat GPT, 왜 혁명인가?",정재승,2024-07-01,#협업#인공지능 #chat GPT혁명,
영상,경영,"플랫폼 시대, 2030의 창의성을 활용하라",박희준,2024-07-01,#세대 차이#혁신#플랫포노베이션,
영상,생각,"하루 4만 명을 끌어당기는 고객 맞춤 서비스, 빌리지베이비",이정윤,2024-07-01,#전략#나는 리더다#성장의 기록,
영상,경영,"위기의 순간, 힘을 발휘하는 가치관 경영",김자영,2024-07-01,#가치관 경영#위기관리#전략적 커뮤니케이션,
영상,경영,"위기대응 커뮤니케이션, 사과를 더 조심하라",김자영,2024-07-01,#위기관리#전략적 커뮤니케이션#진정성,
영상,조직,조직문화를 만드는 오피스 만들기 : 프로젝트 설계,퍼시스 사무환경연구팀,2024-07-01,#로드맵#오피스 만들기#조직문화 구축,
영상,인문,빛은 어둠의 부재다,김상욱,2024-07-01,#과학적 사고방식#과학철학#융합적 사고,
영상,경영,왜 지금 프로페셔널 스튜던트가 필요한가?,김용섭,2024-07-01,#변화관리#프로페셔널 스튜던트,
영상,인문,돈키호테 vs. 햄릿 vs. 로빈슨 크루소,김성회,2024-07-01,#꼰대#세대 이해#전쟁과 평화,
영상,생각,마크 저커버그의 이슈 리더십,문성후,2024-07-01,#리더를 위한 리더#정체성#이슈 리더,
영상,경영,"브랜드 차별화, 소비자 관찰이 답이다",김용성,2024-07-01,#고객관점#마케팅#내가 만난 CEO,
영상,인문,점은 부분이 없는 것이다,김상욱,2024-07-01,#점#과학철학#융합적 사고,
영상,조직,First 90 Days 주요 경험들:  대인관계 경험,장영균(서강대),2024-07-01,#대인 관계#온보딩 경험 설계#인재밀도 높이기,
영상,조직,First 90 Days 주요 경험들: 업무 환경 경험,장영균(서강대),2024-07-01,#업무 환경#온보딩 경험 설계#인재밀도 높이기,
영상,조직,야놀자의 온보딩 프로그램 소개,장영균(서강대),2024-07-01,#야놀자#온보딩 사례#인재밀도 높이기,
영상,조직,"달라도 너무 달라, X 세대와 밀레니얼 세대",김현정,2024-07-01,#90년생#소통#조직문화 구축,
영상,인문,"프리솔로, 도전의 혁신",김도균,2024-07-01,#프리솔로#혁신#Sports Innovation,
영상,경영,ESG 경영 정착을 위한 우리의 과제,최남수,2024-07-01,#ESG경영#ESG#이해관계자 자본주의,
영상,인문,궁변통구와 세렌티피티 법칙,김성회,2024-07-01,#세렌디피티의 법칙#인문경영#자기성찰,
영상,조직,"밀레니얼 세대, 도대체 어떻게 다른가?",김현정,2024-07-01,#밀레니얼 세대#90년생#조직문화 구축,
영상,인문,악의 근원을 이야기하다. 파리대왕’,휴넷리더십센터,2024-07-01,#파리대왕#리더의 품성#명작컬렉션,
영상,경영,ESG의 참여자들,최남수,2024-07-01,#ESG경영#ESG#이해관계자 자본주의,
영상,경영,쇼핑몰이 세계 최대 핀테크 기업이 되기까지,김강원,2024-07-01,#핀테크#토스#혁신,
영상,조직,신입사원 관점의 온보딩 경험,장영균(서강대),2024-07-01,#신입사원 관점#온보딩 사례#인재밀도 높이기,
영상,경영,GREAT RESET! 뉴노멀 시대의 이해관계자 자본주의,최남수,2024-07-01,#ESG경영#이해관계자 자본주의#착한 기업,
영상,인문,배드보이즈를 극복하다,휴넷리더십센터,2024-07-01,#승부욕 #브랜드 관리#마이클 조던,
영상,경영,"떡 팔던 시골청년의 성공비결, 칠갑농산",홍선표,2024-07-01,#경영전략#혁신#내게 유리한 판을 만들라,
영상,인문,"아웃 오브 박스 씽킹, 이소룡",김도균,2024-07-01,#혁신#아웃오브 박스#Sports Innovation,
영상,경영,"센비키야의 위기극복, 기정전략",홍선표,2024-07-01,#기정전략#혁신#내게 유리한 판을 만들라,
영상,인문,높이 나는 새가 멀리 본다,조정육,2024-07-01,#신념#정체성#사람공부,
영상,인문,스포츠계의 압도적 GOAT,휴넷리더십센터,2024-07-01,#인종차별#브랜드 관리#마이클 조던,
영상,조직,온보딩 경험 소개,장영균(서강대),2024-07-01,#오리엔테이션#온보딩 사례#인재밀도 높이기,
영상,조직,조직문화를 바꾸는 오피스 만들기 : IT,퍼시스 사무환경연구팀,2024-07-01,#오피스 만들기#조직문화 구축#IT 솔루션,
영상,인문,일정한 속도로 움직이는 것은 자연스러운 운동이다,김상욱,2024-07-01,#과학철학#운동법칙#융합적 사고,
영상,경영,나 자신을 브랜드화하라,노희영,2024-07-01,#브랜드 관리#마케팅#내가 만난 CEO,
영상,조직,조직문화를 바꾸는 오피스 만들기 : HR,퍼시스 사무환경연구팀,2024-07-01,#공감대 형성#오피스 만들기#조직문화 구축,
영상,인문,"만점의 퍼펙트 혁신, 나디야 코마네치",김도균,2024-07-01,#나디야 코마네치#혁신#Sports Innovation,
영상,경영,당신의 삶을 의미있게 만드는 것은 무엇인가?,김용섭,2024-07-01,#삶의 의미#변화#트렌드 인사이트,
영상,인문,네가 있어 내가 있다,박병하,2024-07-01,#관계망#문제해결 접근법#수학 인문을 말하다,
영상,인문,"대항해 시대의 전지구적 연결성, 요하네스 페르메이르",윤현희,2024-07-01,#역지사지#삶의 통찰#심리학 미술관에 가다,
영상,성과,스스로에게 귀 기울이고 응원하라,신수정,2024-07-01,#회복탄력성#신수정#코칭&성과관리,
영상,조직,지원자경험의 개념과 중요성,장영균(서강대),2024-07-01,#온보딩 경험 설계#인재밀도 높이기#채용사례,
영상,경영,성공적인 투자의 비밀은 현장에 있다,김이재,2024-07-01,#혁신#지도로 읽는 부와 권력의 미래#지리적 상상력,
영상,인문,근사(近似)한 근사,박병하,2024-07-01,#문제해결 접근법#비슷한 것#수학 인문을 말하다,
영상,조직,자생적 조직 만들기 : 오렌지라이프 & 토스,장은지,2024-07-01,#애자일 혁신#리셋하고 리드하라#조직문화 구축,
영상,성과,성공하는 조직의 리더는 어떠한가,신수정,2024-07-01,#신수정#리더의 역할#코칭&성과관리,
영상,인문,"종교예술 마케팅의 역발상적 전략가, 카라바조",윤현희,2024-07-01,#삶의 통찰#심리학 미술관에 가다#역발상적 사고,
영상,인문,오일삼성(吾日三省)과 인생의 진정한 성공의 의미,김성회,2024-07-01,#인문경영#자기성찰#정조,
영상,인문,"바람의 시대에서 불의 시대로, 윌리엄 터너",윤현희,2024-07-01,#윌리엄 터너#삶의 통찰#심리학 미술관에 가다,
영상,성과,조직을 성공으로 이끄는 '리더',신수정,2024-07-01,#신수정#리더의 역할#코칭&성과관리,
아티클,생각,리더는 질문하는 사람이다,한근태,2024-07-01,질문법#질문기술#소통,16 min read
영상,인문,슈뢰딩거의 고양이,김상욱,2024-07-01,#결 어긋남#양자#관측의 역할,
영상,성과,일과 삶의 극대화를 위한 '성장',신수정,2024-07-01,#신수정#성장#코칭&성과관리,
영상,인문,스키마(Schema)의 속박에서 벗어나라,김종원,2024-07-01,#창의적 사고#스키마#문해력,
영상,인문,인간은 자연을 전부 다 이해할 수 없다?,김상욱,2024-07-01,#관측#양자#관측의 역할,
영상,인문,"욕속부달, 신속과 졸속 사이",김성회,2024-07-01,#논어#인문경영#자기성찰,
영상,인문,양자역학과 이중슬릿,김상욱,2024-07-01,#이중슬릿#양자#관측의 역할,
영상,인문,경영이란 무엇인가,김성회,2024-07-01,#경지영지#인문경영#자기성찰,
영상,조직,First 90 Days 주요 경험들: 업무 경험,장영균(서강대),2024-07-01,#온보딩 경험 설계#인재밀도 높이기#First 90 Days,
영상,관계,씨앗에서 꽃과 열매를 맺는 글쓰기,강원국,2024-07-01,#글쓰기#말하기#리더의 관계,
영상,관계,"넷플릭스의 급성장을 만들어낸 비결, 컬처 데크",홍선표,2024-07-01,#리더 글쓰기#리더의 관계#컬쳐 데크,
영상,인문,"전쟁 속 스스로 성장을 멈추다, 양철북",휴넷리더십센터,2024-07-01,#양철북#리더의 품성#명작컬렉션,
영상,조직,조직문화를 바꾸는 오피스 만들기 : 공간,퍼시스 사무환경연구팀,2024-07-01,#공간 디자인#오피스 만들기#조직문화 구축,
영상,경영,"본질에 집중하라, 사업 기획서 작성",안현수,2024-06-30,#보고서작성#사업기획서#ChatGPT,
아티클,생각,우리의 조직문화로 목표를 달성할 수 있는가?,한근태,2024-06-28,조직문화#기업문화#가치관,16 min read
아티클,경영,구성원들이 ‘조용한 퇴사’를 하고 있다,김봉준,2024-06-27,리더십#조용한퇴사#몰입도,10 min read
아티클,관계,AI 시대를 맞이하는 휴먼 리더십,홍헌영,2024-06-26,리더십#신뢰#경영철학,7 min read
아티클,경영,안전을 경영하라,이충호,2024-06-25,경영#리더십#경영시스템,6 min read
아티클,경영,"아랍에미리트에 나주 배 2,000만 원 지불한 K-국방",아티클T,2024-06-24,경영#절충교역#기술전수,6 min read
아티클,경영,런칭 전 사업성 확인하기,아티클T,2024-06-21,시장검증#추천지수#핵심타겟,4 min read
아티클,경영,독싱 사례로 살펴본 개인정보 보호의 중요성,테크니들,2024-06-20,독싱#유출사고#개인정보유출,7 min read
아티클,경영,도대체 재무관리란 무엇인가,신현한,2024-06-19,자본구조#현금흐름#구조조정,5 min read
아티클,경영,런칭할 땐 입소문 내기,아티클T,2024-06-18,마케팅#입소문#SNS,5 min read
아티클,경영,전통과 공신력의 세계 박람회,테크니들,2024-06-17,세계박람회#부산엑스포#성장발판,6 min read
아티클,경영,"기업의 사과 메시지, 진부할수록 논란은 커진다",아티클T,2024-06-14,SNS#핵심메시지#사과문,6 min read
아티클,경영,이상적인 가업 승계,아티클T,2024-06-13,가업승계#구조개선#기업가정신,5 min read
아티클,경영,기업의 거래 성과와 사회적 부채,김세훈,2024-06-12,기브앤테이크#상권활성화#거래성과,11 min read
아티클,경영,방산 산업의 절충 교역:100만원짜리가 300만원 가치가 된다?,아티클T,2024-06-11,절충교역#영업수단#민수분야,6 min read
아티클,경영,인당 생산성 향상을 위한 HR의 세 가지 전략적 포인트,한준기,2024-06-10,조직문화#스카우트#인재경영,8 min read
아티클,경영,채용 전략의 ‘새로운 판’을 짤 때,한준기,2024-06-07,채용전략#헤드헌팅#인사관리,8 min read
아티클,경영,일상화된 재난의 시대를 살아가는 생존 전략,류종기,2024-06-05,생존전략#위기대응#재난,6 min read
아티클,경영,직원의 식단이 조직에 미치는 영향력,윤지연,2024-06-04,업무환경#식단관리#건강증진,15 min read
아티클,인문,"설치 미술가 제임스 터렐, 내면의 빛이 우주에 닿기까지",윤현희,2024-06-03,제임스터렐#설치미술가#예술공,5 min read
아티클,조직,조직 위기의 징후: 리더십 버그,김희봉,2024-06-01,위기 속 리더십#리더십버그#리더십성장,9 min read
아티클,인문,서울 리움 미술관에서 만나는 아니쉬 카푸어,윤현희,2024-05-31,리움미술관#아니쉬카푸어#조형물,8 min read
아티클,인문,공중 부양 상태의 가옥과 바위성의 데페이즈망,윤현희,2024-05-30,데페이즈망#개념예술#팝아트,9 min read
아티클,인문,"김수자-삶의 구조와 질료, 형이상학적 개념 예술",윤현희,2024-05-29,김수자#개념예술#예술철학,8 min read
아티클,인문,"사랑은 견실한 노동이고, 사랑으로 이루어진 것은 잘되게 마련이다",윤현희,2024-05-28,빈센트반고흐#예술#사랑,7 min read
아티클,인문,한국식 형광 조명 인테리어가 가진 진짜 문제,임우진,2024-05-27,빛과환경#인테리어#조명명,7 min read
아티클,경영,이병철 회장이 말하는 사업의 가장 큰 리스크,홍선표,2024-05-24,완벽주의#경영정#이병철,7 min read
아티클,경영,팬데믹 이후의 인게이지먼트 키워드 변화,홍헌영,2024-05-23,팬데믹#인게이지먼트#조직문화,7 min read
아티클,경영,생산성 향상의 기본 방향,김용진,2024-05-22,성과창출#조직시스템#혁신,4 min read
아티클,경영,상황 인식 능력을 갖추고 일탈의 정상화를 막아라,류종기,2024-05-17,재난위기#리스크#상황인식,4 min read
아티클,경영,진짜 ESG를 가능하게 하는 ESG 리더십의 비밀,유명훈,2024-05-16,ESG#진성성#가치창조,10 min read
아티클,성과,목표 달성에 성공해야만 성공한 리더일까?: 위기 속 빛나는 리더,정석훈,2024-05-14,위기관리#실패의 재해석#목표재설정,8 min read
